ligand,E1,E2,E3
RDHQFKQIGNGIED-MRVPVSSYSA-N,-5.1,-4.9,-5.0
ANZXOIAKUNOVQU-OAHLLOKOSA-N,-6.7,-6.8,-7.4
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-6.1,-6.5,-6.2
OLBWFRRUHYQABZ-MRVPVSSYSA-N,-6.1,-6.0,-6.7
AIONOLUJZLIMTK-AWEZNQCLSA-N,-7.5,-7.2,-8.7
ASWVTGNCAZCNNR-UHFFFAOYSA-N,-7.8,-7.5,-8.0
OOVJCSPCMCAXEX-UHFFFAOYSA-N,-6.7,-6.8,-7.7
XUJNEKJLAYXESH-REOHCLBHSA-N,-3.6,-3.9,-3.6
HSTZMXCBWJGKHG-CUYWLFDKSA-N,-8.0,-8.9,-9.1
GAWOVNGQYQVFLI-UHFFFAOYSA-N,-6.4,-6.4,-7.4
WKGXYQFOCVYPAC-UHFFFAOYSA-N,-6.5,-6.6,-6.7
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-6.2,-5.7,-7.0
KRZCNRGNPAESDC-UHFFFAOYSA-N,-4.8,-5.8,-6.0
SFITWQDBYUMAPS-UHFFFAOYSA-N,-7.0,-7.4,-8.2
ACCMWZWAEFYUGZ-UHFFFAOYSA-N,-7.7,-8.7,-8.5
CORFWQGVBFFZHF-AKGSDVBQSA-N,-5.6,-5.4,-7.2
YHKPTICJRUESOY-UHFFFAOYSA-N,-5.4,-6.4,-6.6
BRZANEXCSZCZCI-UHFFFAOYSA-N,-7.5,-7.4,-8.2
OCSOHUROTFFTFO-QMMMGPOBSA-N,-6.2,-6.0,-6.5
UORJNBVJVRLXMQ-UHFFFAOYSA-N,-6.4,-6.0,-6.3
OJSFTALXCYKKFQ-YLJYHZDGSA-N,-7.5,-7.5,-7.1
NTHXOOBQLCIOLC-GARJFASQSA-N,-6.5,-6.5,-6.7
XZWYZXLIPXDOLR-UHFFFAOYSA-N,-5.1,-4.9,-5.2
VPPJLAIAVCUEMN-GFCCVEGCSA-N,-6.1,-6.7,-6.8
JAYAGJDXJIDEKI-BNNXBDHTSA-N,-11.0,-10.5,-10.5
