ligand,E1,E2,E3
ANZXOIAKUNOVQU-OAHLLOKOSA-N,-5.3,-5.8,-5.6
RDHQFKQIGNGIED-MRVPVSSYSA-N,-4.2,-4.4,-3.3
XZWYZXLIPXDOLR-UHFFFAOYSA-N,-4.6,-4.4,-4.9
CORFWQGVBFFZHF-AKGSDVBQSA-N,-5.2,-5.4,-4.7
ASWVTGNCAZCNNR-UHFFFAOYSA-N,-6.3,-6.0,-5.9
NTHXOOBQLCIOLC-GARJFASQSA-N,-4.8,-5.6,-5.1
HSTZMXCBWJGKHG-CUYWLFDKSA-N,-7.0,-6.8,-6.7
ACCMWZWAEFYUGZ-UHFFFAOYSA-N,-7.1,-7.2,-6.6
WKGXYQFOCVYPAC-UHFFFAOYSA-N,-5.3,-5.6,-4.6
UORJNBVJVRLXMQ-UHFFFAOYSA-N,-5.3,-4.8,-4.3
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-5.7,-5.8,-4.9
YHKPTICJRUESOY-UHFFFAOYSA-N,-5.3,-5.2,-4.4
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-5.1,-6.4,-5.0
JAYAGJDXJIDEKI-BNNXBDHTSA-N,-7.8,-7.7,-7.9
XUJNEKJLAYXESH-REOHCLBHSA-N,-3.4,-3.4,-3.5
AIONOLUJZLIMTK-AWEZNQCLSA-N,-6.9,-6.9,-6.0
OLBWFRRUHYQABZ-MRVPVSSYSA-N,-5.0,-5.6,-5.3
KRZCNRGNPAESDC-UHFFFAOYSA-N,-5.1,-4.6,-3.9
OJSFTALXCYKKFQ-YLJYHZDGSA-N,-6.3,-5.7,-4.7
OCSOHUROTFFTFO-QMMMGPOBSA-N,-5.1,-5.6,-5.0
BRZANEXCSZCZCI-UHFFFAOYSA-N,-6.7,-6.3,-6.3
VPPJLAIAVCUEMN-GFCCVEGCSA-N,-5.4,-5.4,-4.6
GAWOVNGQYQVFLI-UHFFFAOYSA-N,-5.7,-6.3,-5.5
SFITWQDBYUMAPS-UHFFFAOYSA-N,-6.3,-7.1,-5.6
OOVJCSPCMCAXEX-UHFFFAOYSA-N,-5.6,-6.0,-4.9
