ligand,E1,E2,E3
XUJNEKJLAYXESH-REOHCLBHSA-N,-3.6,-3.9,-3.6
YHKPTICJRUESOY-UHFFFAOYSA-N,-6.2,-6.4,-6.6
JAYAGJDXJIDEKI-BNNXBDHTSA-N,-10.7,-8.7,-10.8
ACCMWZWAEFYUGZ-UHFFFAOYSA-N,-7.6,-8.1,-8.8
SFITWQDBYUMAPS-UHFFFAOYSA-N,-7.0,-7.4,-8.2
NTHXOOBQLCIOLC-GARJFASQSA-N,-7.0,-6.6,-6.8
WKGXYQFOCVYPAC-UHFFFAOYSA-N,-6.2,-6.6,-6.8
RDHQFKQIGNGIED-MRVPVSSYSA-N,-5.1,-4.8,-5.0
OJSFTALXCYKKFQ-YLJYHZDGSA-N,-7.5,-7.5,-7.0
AIONOLUJZLIMTK-AWEZNQCLSA-N,-7.6,-7.9,-8.7
GAWOVNGQYQVFLI-UHFFFAOYSA-N,-6.4,-6.4,-7.4
ASWVTGNCAZCNNR-UHFFFAOYSA-N,-7.8,-7.5,-8.0
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-5.7,-5.7,-7.0
KRZCNRGNPAESDC-UHFFFAOYSA-N,-5.2,-5.9,-5.8
BRZANEXCSZCZCI-UHFFFAOYSA-N,-7.5,-7.4,-8.2
CORFWQGVBFFZHF-AKGSDVBQSA-N,-5.6,-5.4,-7.2
UORJNBVJVRLXMQ-UHFFFAOYSA-N,-6.4,-6.0,-6.3
HSTZMXCBWJGKHG-CUYWLFDKSA-N,-8.1,-8.9,-9.2
OCSOHUROTFFTFO-QMMMGPOBSA-N,-6.3,-6.0,-6.5
XZWYZXLIPXDOLR-UHFFFAOYSA-N,-5.1,-4.9,-5.2
VPPJLAIAVCUEMN-GFCCVEGCSA-N,-6.5,-6.7,-6.8
OLBWFRRUHYQABZ-MRVPVSSYSA-N,-6.2,-6.0,-6.7
OOVJCSPCMCAXEX-UHFFFAOYSA-N,-6.6,-6.6,-7.8
ANZXOIAKUNOVQU-OAHLLOKOSA-N,-6.7,-6.7,-7.4
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-6.1,-6.5,-6.2
