ligand,E1,E2,E3
CORFWQGVBFFZHF-AKGSDVBQSA-N,-6.2,-7.0,-5.9
UORJNBVJVRLXMQ-UHFFFAOYSA-N,-5.5,-5.9,-6.0
OCSOHUROTFFTFO-QMMMGPOBSA-N,-5.7,-6.9,-6.1
VPPJLAIAVCUEMN-GFCCVEGCSA-N,-6.6,-6.8,-6.6
JAYAGJDXJIDEKI-BNNXBDHTSA-N,-8.6,-8.6,-10.0
RDHQFKQIGNGIED-MRVPVSSYSA-N,-4.9,-5.3,-4.6
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-5.7,-6.1,-6.0
XUJNEKJLAYXESH-REOHCLBHSA-N,-4.0,-4.3,-3.8
NTHXOOBQLCIOLC-GARJFASQSA-N,-5.6,-5.2,-5.3
BRZANEXCSZCZCI-UHFFFAOYSA-N,-7.3,-6.6,-7.5
ACCMWZWAEFYUGZ-UHFFFAOYSA-N,-8.3,-8.5,-8.5
OOVJCSPCMCAXEX-UHFFFAOYSA-N,-7.3,-6.2,-6.6
OLBWFRRUHYQABZ-MRVPVSSYSA-N,-6.4,-6.7,-6.0
KRZCNRGNPAESDC-UHFFFAOYSA-N,-5.8,-6.2,-5.7
WKGXYQFOCVYPAC-UHFFFAOYSA-N,-6.4,-7.0,-6.5
AIONOLUJZLIMTK-AWEZNQCLSA-N,-7.9,-7.6,-7.5
XZWYZXLIPXDOLR-UHFFFAOYSA-N,-5.3,-6.0,-5.3
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-5.5,-5.1,-6.8
HSTZMXCBWJGKHG-CUYWLFDKSA-N,-9.2,-8.0,-8.5
ASWVTGNCAZCNNR-UHFFFAOYSA-N,-7.2,-7.8,-7.2
YHKPTICJRUESOY-UHFFFAOYSA-N,-5.3,-4.4,-6.9
OJSFTALXCYKKFQ-YLJYHZDGSA-N,-7.9,-7.2,-7.2
ANZXOIAKUNOVQU-OAHLLOKOSA-N,-7.0,-6.5,-6.8
SFITWQDBYUMAPS-UHFFFAOYSA-N,-6.9,-7.2,-7.8
GAWOVNGQYQVFLI-UHFFFAOYSA-N,-6.5,-6.1,-6.6
