ligand,E1,E2,E3
ALARQZQTBTVLJV-CYBMUJFWSA-N,-7.2,-6.3,-5.3
JOATXPAWOHTVSZ-INIZCTEOSA-N,-7.5,-6.6,-5.6
ZKUDBRCEOBOWLF-UHFFFAOYSA-N,-9.7,-9.7,-7.3
VAOCPAMSLUNLGC-UHFFFAOYSA-N,-4.9,-4.0,-4.5
RZTAMFZIAATZDJ-HNNXBMFYSA-N,-7.1,-6.7,-4.4
GPTXWRGISTZRIO-UHFFFAOYSA-N,-6.2,-5.7,-4.8
ZCJYUTQZBAIHBS-DEOSSOPVSA-N,-9.2,-9.1,-6.1
DNTGGZPQPQTDQF-UHFFFAOYSA-N,-6.4,-5.9,-5.4
IKOCLISPVJZJEA-YUMQZZPRSA-N,-5.6,-5.5,-4.3
XFDJYSQDBULQSI-QFIPXVFZSA-N,-9.3,-7.7,-5.8
UNFWWIHTNXNPBV-WXKVUWSESA-N,-6.8,-6.2,-5.1
BBDAGFIXKZCXAH-SNKVODELSA-N,-7.0,-5.8,-5.0
VXJABHHJLXLNMP-UHFFFAOYSA-N,-6.4,-5.4,-4.8
RLLPVAHGXHCWKJ-IEBWSBKVSA-N,-8.8,-9.2,-6.6
BMIJYAZXNZEMLI-NSHDSACASA-N,-7.2,-6.2,-5.5
ZSDBFLMJVAGKOU-UHFFFAOYSA-N,-8.4,-8.3,-4.0
NZASCBIBXNPDMH-UHFFFAOYSA-N,-5.4,-4.2,-4.8
OSVMTWJCGUFAOD-KZQROQTASA-N,-8.8,-8.3,-6.1
UCJGJABZCDBEDK-UHFFFAOYSA-N,-10.4,-9.5,-7.2
OWWVHQUOYSPNNE-UHFFFAOYSA-N,-6.2,-5.6,-4.8
NCUCGYYHUFIYNU-QGZVFWFLSA-N,-7.3,-7.1,-5.4
COUYJEVMBVSIHV-SFHVURJKSA-N,-8.1,-8.2,-5.0
UEMLYRZWLVXWRU-UHFFFAOYSA-N,-6.0,-4.9,-4.7
NZXKDOXHBHYTKP-IINYFYTJSA-N,-6.4,-6.2,-4.7
WCDSHELZWCOTMI-UHFFFAOYSA-N,-8.9,-7.9,-5.8
