ligand,E1,E2,E3
ZSDBFLMJVAGKOU-UHFFFAOYSA-N,-7.8,-4.8,-4.1
BMIJYAZXNZEMLI-NSHDSACASA-N,-7.0,-6.3,-6.2
WCDSHELZWCOTMI-UHFFFAOYSA-N,-7.1,-5.6,-5.5
XFDJYSQDBULQSI-QFIPXVFZSA-N,-6.9,-6.5,-5.5
BBDAGFIXKZCXAH-SNKVODELSA-N,-6.9,-5.4,-5.9
UEMLYRZWLVXWRU-UHFFFAOYSA-N,-6.4,-5.6,-5.3
DNTGGZPQPQTDQF-UHFFFAOYSA-N,-6.6,-4.8,-5.0
RLLPVAHGXHCWKJ-IEBWSBKVSA-N,-8.8,-7.1,-5.2
VAOCPAMSLUNLGC-UHFFFAOYSA-N,-5.4,-5.1,-4.7
COUYJEVMBVSIHV-SFHVURJKSA-N,-8.8,-7.2,-6.8
UCJGJABZCDBEDK-UHFFFAOYSA-N,-10.2,-7.8,-6.5
RZTAMFZIAATZDJ-HNNXBMFYSA-N,-6.4,-5.5,-5.1
OWWVHQUOYSPNNE-UHFFFAOYSA-N,-6.3,-5.4,-4.6
NZASCBIBXNPDMH-UHFFFAOYSA-N,-5.7,-4.0,-3.7
ZCJYUTQZBAIHBS-DEOSSOPVSA-N,-8.6,-7.5,-5.9
ALARQZQTBTVLJV-CYBMUJFWSA-N,-7.0,-5.2,-5.3
GPTXWRGISTZRIO-UHFFFAOYSA-N,-7.0,-6.0,-5.1
NCUCGYYHUFIYNU-QGZVFWFLSA-N,-6.9,-6.1,-5.4
ZKUDBRCEOBOWLF-UHFFFAOYSA-N,-9.7,-8.3,-7.1
UNFWWIHTNXNPBV-WXKVUWSESA-N,-7.1,-5.7,-5.3
IKOCLISPVJZJEA-YUMQZZPRSA-N,-5.4,-4.6,-4.7
OSVMTWJCGUFAOD-KZQROQTASA-N,-9.1,-6.2,-6.1
NZXKDOXHBHYTKP-IINYFYTJSA-N,-7.0,-4.9,-4.7
JOATXPAWOHTVSZ-INIZCTEOSA-N,-7.3,-6.6,-5.4
VXJABHHJLXLNMP-UHFFFAOYSA-N,-7.0,-5.7,-4.9
