ligand,E1,E2,E3
WHXMKTBCFHIYNQ-SECBINFHSA-N,-7.4,-8.9,-7.4
RKHQGWMMUURILY-UHRZLXHJSA-N,-7.8,-7.1,-8.6
UMWAUEZOGHNSCH-SECBINFHSA-N,-5.5,-4.9,-5.8
AELCINSCMGFISI-DTWKUNHWSA-N,-4.9,-5.5,-5.6
QIHLUZAFSSMXHQ-UHFFFAOYSA-N,-6.9,-5.5,-7.4
XPFRXWCVYUEORT-UHFFFAOYSA-N,-6.2,-6.1,-6.3
XACKNLSZYYIACO-DJLDLDEBSA-N,-6.5,-7.2,-6.0
AJKIRUJIDFJUKJ-UHFFFAOYSA-N,-6.5,-5.9,-6.3
LEBVLXFERQHONN-MRXNPFEDSA-N,-6.1,-6.6,-6.8
VSZGPKBBMSAYNT-RRFJBIMHSA-N,-6.1,-5.3,-5.9
WRYZEGZNBYOMLE-UHFFFAOYSA-N,-5.7,-6.2,-5.1
JVYKJZPZFIUYAB-UHFFFAOYSA-N,-6.6,-7.3,-6.5
UFAHZIUFPNSHSL-MRVPVSSYSA-O,-5.2,-5.2,-5.0
CJOFXWAVKWHTFT-XSFVSMFZSA-N,-6.5,-6.2,-6.0
CULUWZNBISUWAS-UHFFFAOYSA-N,-6.9,-6.4,-6.3
LBRNZQRZDLLIHL-LJQANCHMSA-N,-5.8,-5.3,-6.6
LZRDDINFIHUVCX-UHFFFAOYSA-N,-7.4,-5.8,-8.2
VCRQLDNIOXNDMT-UHFFFAOYSA-N,-6.8,-7.3,-7.5
RZXZIZDRFQFCTA-PVQJCKRUSA-N,-3.6,-3.7,-4.1
GOIQOQCNFWYSTQ-RXMQYKEDSA-N,-5.2,-4.3,-5.9
AQCHWTWZEMGIFD-JTQLQIEISA-N,-8.1,-7.3,-7.4
YQEZLKZALYSWHR-ZDUSSCGKSA-N,-6.4,-5.5,-6.8
YIQPUIGJQJDJOS-UHFFFAOYSA-N,-7.4,-6.7,-7.5
