ligand,E1,E2,E3
VSZGPKBBMSAYNT-RRFJBIMHSA-N,-6.8,-5.9,-5.1
JVYKJZPZFIUYAB-UHFFFAOYSA-N,-7.4,-6.3,-5.4
QIHLUZAFSSMXHQ-UHFFFAOYSA-N,-6.8,-7.0,-6.1
VCRQLDNIOXNDMT-UHFFFAOYSA-N,-9.2,-7.2,-6.4
UMWAUEZOGHNSCH-SECBINFHSA-N,-6.6,-5.4,-4.1
YIQPUIGJQJDJOS-UHFFFAOYSA-N,-7.4,-7.2,-7.1
UFAHZIUFPNSHSL-MRVPVSSYSA-O,-6.3,-4.7,-3.9
LBRNZQRZDLLIHL-LJQANCHMSA-N,-6.9,-6.1,-5.2
WHXMKTBCFHIYNQ-SECBINFHSA-N,-9.1,-7.7,-5.5
XACKNLSZYYIACO-DJLDLDEBSA-N,-7.4,-6.5,-5.3
RZXZIZDRFQFCTA-PVQJCKRUSA-N,-4.2,-3.8,-3.4
AQCHWTWZEMGIFD-JTQLQIEISA-N,-9.3,-6.9,-6.2
XPFRXWCVYUEORT-UHFFFAOYSA-N,-6.7,-6.0,-5.0
AELCINSCMGFISI-DTWKUNHWSA-N,-5.9,-5.3,-3.9
RKHQGWMMUURILY-UHRZLXHJSA-N,-6.4,-8.2,-6.8
CJOFXWAVKWHTFT-XSFVSMFZSA-N,-7.0,-6.2,-5.2
CULUWZNBISUWAS-UHFFFAOYSA-N,-8.5,-6.7,-5.7
GOIQOQCNFWYSTQ-RXMQYKEDSA-N,-4.8,-4.9,-4.4
LZRDDINFIHUVCX-UHFFFAOYSA-N,-8.1,-7.3,-6.4
YQEZLKZALYSWHR-ZDUSSCGKSA-N,-6.4,-5.8,-4.7
AJKIRUJIDFJUKJ-UHFFFAOYSA-N,-7.8,-5.7,-4.7
LEBVLXFERQHONN-MRXNPFEDSA-N,-5.9,-6.1,-5.6
WRYZEGZNBYOMLE-UHFFFAOYSA-N,-6.4,-5.3,-4.8
