ligand,E1,E2,E3
AQCHWTWZEMGIFD-JTQLQIEISA-N,-7.9,-7.9,-8.6
WHXMKTBCFHIYNQ-SECBINFHSA-N,-7.5,-7.8,-8.4
JVYKJZPZFIUYAB-UHFFFAOYSA-N,-6.9,-6.8,-7.3
CULUWZNBISUWAS-UHFFFAOYSA-N,-6.2,-7.6,-7.2
UMWAUEZOGHNSCH-SECBINFHSA-N,-5.5,-5.4,-6.4
RKHQGWMMUURILY-UHRZLXHJSA-N,-8.1,-7.8,-9.9
XACKNLSZYYIACO-DJLDLDEBSA-N,-6.6,-6.6,-6.8
RZXZIZDRFQFCTA-PVQJCKRUSA-N,-3.9,-4.0,-4.2
VSZGPKBBMSAYNT-RRFJBIMHSA-N,-6.4,-5.9,-6.4
AJKIRUJIDFJUKJ-UHFFFAOYSA-N,-6.4,-6.7,-6.1
YQEZLKZALYSWHR-ZDUSSCGKSA-N,-6.4,-6.0,-7.1
YIQPUIGJQJDJOS-UHFFFAOYSA-N,-8.8,-8.1,-8.8
LEBVLXFERQHONN-MRXNPFEDSA-N,-6.6,-6.1,-7.0
VCRQLDNIOXNDMT-UHFFFAOYSA-N,-7.7,-8.0,-8.3
AELCINSCMGFISI-DTWKUNHWSA-N,-4.7,-5.1,-5.7
CJOFXWAVKWHTFT-XSFVSMFZSA-N,-6.2,-6.8,-6.6
GOIQOQCNFWYSTQ-RXMQYKEDSA-N,-5.6,-5.6,-6.0
UFAHZIUFPNSHSL-MRVPVSSYSA-O,-5.1,-5.0,-5.3
QIHLUZAFSSMXHQ-UHFFFAOYSA-N,-7.7,-7.7,-7.3
WRYZEGZNBYOMLE-UHFFFAOYSA-N,-5.6,-5.6,-5.9
LBRNZQRZDLLIHL-LJQANCHMSA-N,-6.5,-6.2,-7.2
LZRDDINFIHUVCX-UHFFFAOYSA-N,-7.3,-8.2,-8.5
XPFRXWCVYUEORT-UHFFFAOYSA-N,-6.6,-6.3,-7.0
