ligand,E1,E2,E3
NIVZHWNOUVJHKV-UHFFFAOYSA-N,-4.5,-5.3,-5.2
SPPTWHFVYKCNNK-FQEVSTJZSA-N,-6.7,-7.9,-8.6
UHWVSEOVJBQKBE-UHFFFAOYSA-N,-4.7,-5.3,-5.2
KJVQYDYPDFFJMP-UHFFFAOYSA-N,-5.2,-5.9,-6.4
MTCFGRXMJLQNBG-REOHCLBHSA-N,-3.2,-3.6,-3.6
BMKDZUISNHGIBY-SSDOTTSWSA-N,-5.7,-5.8,-6.6
FDKXTQMXEQVLRF-ZHACJKMWSA-N,-4.6,-4.3,-4.8
AURFZBICLPNKBZ-SYBPFIFISA-N,-5.9,-6.8,-7.9
BMKDZUISNHGIBY-ZETCQYMHSA-N,-5.3,-5.7,-6.2
NMWQEPCLNXHPDX-UHFFFAOYSA-N,-5.7,-6.3,-6.4
ABJKIHHNDMEBNA-UHFFFAOYSA-N,-4.7,-5.6,-5.1
RPVGLMKJGQMQSN-UHFFFAOYSA-N,-5.2,-5.4,-5.2
KTGWBBOJAGDSHN-UHFFFAOYSA-N,-4.5,-4.5,-5.6
SESFRYSPDFLNCH-UHFFFAOYSA-N,-5.8,-6.3,-6.3
OJLHWPALWODJPQ-QNWVGRARSA-N,-4.5,-5.6,-6.2
QCTBMLYLENLHLA-UHFFFAOYSA-N,-4.6,-4.9,-5.0
OINXXHYENYVYPB-UHFFFAOYSA-N,-4.8,-5.4,-5.2
WUFWNWSUSBGBSH-UHFFFAOYSA-N,-4.1,-4.5,-5.1
AAQOQKQBGPPFNS-UHFFFAOYSA-N,-4.2,-4.6,-4.7
LXBIFEVIBLOUGU-DPYQTVNSSA-N,-3.7,-4.5,-4.6
RNLQIBCLLYYYFJ-UHFFFAOYSA-N,-4.9,-5.8,-6.0
JGTJANXYSNVLMQ-GOSISDBHSA-N,-5.3,-5.9,-6.0
XOXHILFPRYWFOD-UHFFFAOYSA-N,-5.5,-6.2,-6.4
MIRHIEAGDGUXKL-UHFFFAOYSA-N,-4.5,-4.9,-5.0
OJCPSBCUMRIPFL-HNNXBMFYSA-N,-4.5,-5.4,-5.8
