ligand,E1,E2,E3
IGISNRIWPJVXDB-VIFPVBQESA-N,-6.5,-5.4,-5.4
NCEXYHBECQHGNR-QZQOTICOSA-N,-9.5,-7.9,-7.0
OJYGBLRPYBAHRT-IPQSZEQASA-N,-6.3,-5.5,-5.3
RRAFCDWBNXTKKO-UHFFFAOYSA-N,-5.8,-5.4,-5.4
SQQCWHCJRWYRLB-GCDIXUMDSA-N,-7.5,-6.4,-6.9
DUDKAZCAISNGQN-FQEVSTJZSA-N,-7.6,-6.6,-5.9
ULSIYEODSMZIPX-MRVPVSSYSA-N,-5.4,-5.0,-4.6
XQLWNAFCTODIRK-MUUNZHRXSA-N,-7.0,-5.7,-5.5
NOPFSRXAKWQILS-UHFFFAOYSA-N,-5.7,-4.4,-4.4
OBKXEAXTFZPCHS-UHFFFAOYSA-N,-6.3,-5.7,-5.5
DJQOOSBJCLSSEY-UHFFFAOYSA-N,-5.6,-5.7,-5.2
YEJZJVJJPVZXGX-MRXNPFEDSA-N,-7.0,-5.6,-5.4
OTGAHJPFNKQGAE-UHFFFAOYSA-N,-5.9,-5.6,-4.5
GXRZIMHKGDIBEW-UHFFFAOYSA-N,-6.2,-4.4,-4.9
KPSRODZRAIWAKH-JTQLQIEISA-N,-7.2,-5.4,-5.2
AURFZBICLPNKBZ-YZRLXODZSA-N,-8.3,-6.2,-5.8
CGYQGGSMYNXXIV-IBGZPJMESA-N,-7.3,-6.0,-5.3
VDPYMEBVIDZKMD-UHFFFAOYSA-N,-7.5,-6.2,-5.9
WQDZHQZKJMNOAY-KRWDZBQOSA-N,-6.3,-5.7,-5.0
OMHBPUNFVFNHJK-UHFFFAOYSA-P,-7.6,-5.6,-6.0
MVOUIYUWRXPNKD-UHFFFAOYSA-N,-6.5,-5.3,-4.7
UYXHCVFXDBNRQW-UHFFFAOYSA-N,-6.3,-5.6,-4.8
UJRRDDHEMZLWFI-UHFFFAOYSA-N,-5.7,-5.7,-4.8
QHJOIAXHOQIPJT-UHFFFAOYSA-N,-6.7,-4.0,-4.2
NEIPZWZQHXCYDV-RFZPGFLSSA-N,-4.4,-4.5,-4.2
HJZKOAYDRQLPME-UHFFFAOYSA-N,-5.0,-5.0,-5.3
XDXDZDZNSLXDNA-TZNDIEGXSA-N,-9.6,-7.9,-6.3
PTBKFATYSVLSSD-UHFFFAOYSA-N,-5.5,-5.7,-5.4
