ligand,E1,E2,E3
MITFXPHMIHQXPI-SECBINFHSA-N,-7.3,-7.0,-8.5
KINWYTAUPKOPCQ-YFKPBYRVSA-N,-4.4,-4.7,-4.8
CNNRPFQICPFDPO-UHFFFAOYSA-N,-4.2,-5.6,-5.5
GFFGJBXGBJISGV-UHFFFAOYSA-N,-5.4,-5.1,-5.1
VFKZTMPDYBFSTM-GUCUJZIJSA-N,-5.1,-5.1,-5.2
FWTXWYXPXGKVJG-VIFPVBQESA-N,-5.7,-5.6,-6.6
STUWGJZDJHPWGZ-LBPRGKRZSA-N,-8.5,-7.5,-9.1
XQCGNURMLWFQJR-ZNDDOCHDSA-N,-8.2,-9.1,-9.2
YNBADRVTZLEFNH-UHFFFAOYSA-N,-5.0,-4.9,-4.9
NZHGWWWHIYHZNX-CSKARUKUSA-N,-7.4,-7.6,-8.9
WUBBRNOQWQTFEX-UHFFFAOYSA-N,-5.6,-5.6,-6.0
CYZWCBZIBJLKCV-OALRPVAKSA-N,-4.8,-5.1,-5.8
DJUFPMUQJKWIJB-UHFFFAOYSA-N,-8.8,-8.9,-8.6
CXOFVDLJLONNDW-UHFFFAOYSA-N,-7.6,-7.6,-8.5
FJCFFCXMEXZEIM-UHFFFAOYSA-N,-5.0,-5.6,-5.5
OXLKOMYHDYVIDM-UHFFFAOYSA-N,-6.9,-7.0,-7.3
BXWNKGSJHAJOGX-UHFFFAOYSA-N,-4.4,-5.3,-5.3
KTOAWCPDBUCJED-UHFFFAOYSA-N,-6.4,-6.7,-6.9
CUHVIMMYOGQXCV-NSHDSACASA-N,-6.2,-5.9,-6.6
LCQLHJZYVOQKHU-VKHMYHEASA-N,-5.7,-6.0,-5.6
VSTNNAYSCJQCQI-ZLNRFVROSA-N,-7.4,-7.2,-7.7
IEJXVRYNEISIKR-UHFFFAOYSA-N,-6.0,-5.9,-6.2
LDCRTTXIJACKKU-ONEGZZNKSA-N,-4.3,-4.5,-4.3
DBGIVFWFUFKIQN-VIFPVBQESA-N,-6.0,-6.3,-6.8
WFPIAZLQTJBIFN-DVZOWYKESA-N,-7.9,-7.4,-8.4
